Sample ID,Sample Specimen Type (CV),Species (CV),Species NCBI Taxonomy ID,Parent Specimen ID,Parent Specimen Type (CV),Subject ID,Age ,Sex (CV),Genotype,Modality  (CV),Technique  (CV),Anatomical Structure (CV),Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Data Collection (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Files per Sample
pBICCNsMMrBSM2iF008d191029,specimen,mouse,NCBI:txid10090,,,F008,,,,transcriptomics,10x Chromium 3' v3 sequencing,PG;NTB;PRNc;TRN;CSm;PRNr;CSl;RPA;POR;RM;RPO;VII;SOCm;SOCl,cell nucleus,9967,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM2iM008d190715,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,PG;NTB;PRNc;TRN;CSm;PRNr;CSl;RPA;POR;RM;RPO;VII;SOCm;SOCl,cell nucleus,11788,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM2iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,PG;NTB;PRNc;TRN;CSm;PRNr;CSl;RPA;POR;RM;RPO;VII;SOCm;SOCl,cell nucleus,9308,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM2iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,PG;NTB;PRNc;TRN;CSm;PRNr;CSl;RPA;POR;RM;RPO;VII;SOCm;SOCl,cell nucleus,10464,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM3iF006d190514,specimen,mouse,NCBI:txid10090,,,F006,,,,transcriptomics,10x Chromium 3' v3 sequencing,VI;PRP;x;PCG;PHY;SUV;MV;RM;SPIV;PARN;LC;GRN;V;PB,cell nucleus,5675,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,3
pBICCNsMMrBSM3iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,VI;PRP;x;PCG;PHY;SUV;MV;RM;SPIV;PARN;LC;GRN;V;PB,cell nucleus,8950,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM3iF008d191029,specimen,mouse,NCBI:txid10090,,,F008,,,,transcriptomics,10x Chromium 3' v3 sequencing,VI;PRP;x;PCG;PHY;SUV;MV;RM;SPIV;PARN;LC;GRN;V;PB,cell nucleus,10995,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM3iM008d190715,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,VI;PRP;x;PCG;PHY;SUV;MV;RM;SPIV;PARN;LC;GRN;V;PB,cell nucleus,12081,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM3iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,VI;PRP;x;PCG;PHY;SUV;MV;RM;SPIV;PARN;LC;GRN;V;PB,cell nucleus,9977,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM3iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,VI;PRP;x;PCG;PHY;SUV;MV;RM;SPIV;PARN;LC;GRN;V;PB,cell nucleus,11431,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM4iF006d190514,specimen,mouse,NCBI:txid10090,,,F006,,,,transcriptomics,10x Chromium 3' v3 sequencing,PPY;ACVII;SOCm;SOCl;VII;ISN;RM;RPA;POR;IO;PGRNl;RO;PARN;V;GRN,cell nucleus,9128,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,3
pBICCNsMMrBSM4iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,PPY;ACVII;SOCm;SOCl;VII;ISN;RM;RPA;POR;IO;PGRNl;RO;PARN;V;GRN,cell nucleus,7050,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM4iF008d191029,specimen,mouse,NCBI:txid10090,,,F008,,,,transcriptomics,10x Chromium 3' v3 sequencing,PPY;ACVII;SOCm;SOCl;VII;ISN;RM;RPA;POR;IO;PGRNl;RO;PARN;V;GRN,cell nucleus,11415,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM4iM008d190715,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,PPY;ACVII;SOCm;SOCl;VII;ISN;RM;RPA;POR;IO;PGRNl;RO;PARN;V;GRN,cell nucleus,9792,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM4iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,PPY;ACVII;SOCm;SOCl;VII;ISN;RM;RPA;POR;IO;PGRNl;RO;PARN;V;GRN,cell nucleus,9638,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM4iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,PPY;ACVII;SOCm;SOCl;VII;ISN;RM;RPA;POR;IO;PGRNl;RO;PARN;V;GRN,cell nucleus,9017,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM5iF005d190514,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,NR;PGRNd;MV;PHY;LAV;MARN;GRN;PRP;SPIV;x;PARN;CU;LIN,cell nucleus,8561,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM5iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,NR;PGRNd;MV;PHY;LAV;MARN;GRN;PRP;SPIV;x;PARN;CU;LIN,cell nucleus,9019,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM5iF008d191029,specimen,mouse,NCBI:txid10090,,,F008,,,,transcriptomics,10x Chromium 3' v3 sequencing,NR;PGRNd;MV;PHY;LAV;MARN;GRN;PRP;SPIV;x;PARN;CU;LIN,cell nucleus,9118,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM5iM008d190716,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,NR;PGRNd;MV;PHY;LAV;MARN;GRN;PRP;SPIV;x;PARN;CU;LIN,cell nucleus,3253,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM5iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,NR;PGRNd;MV;PHY;LAV;MARN;GRN;PRP;SPIV;x;PARN;CU;LIN,cell nucleus,11179,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM5iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,NR;PGRNd;MV;PHY;LAV;MARN;GRN;PRP;SPIV;x;PARN;CU;LIN,cell nucleus,9713,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM6iF005d190710,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,RO;IO;MARN;AMBv;LIN;PGRNl;GRN;RPA;LRNm;RM;LRNp,cell nucleus,11733,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM6iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,RO;IO;MARN;AMBv;LIN;PGRNl;GRN;RPA;LRNm;RM;LRNp,cell nucleus,11958,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM6iF008d191029,specimen,mouse,NCBI:txid10090,,,F008,,,,transcriptomics,10x Chromium 3' v3 sequencing,RO;IO;MARN;AMBv;LIN;PGRNl;GRN;RPA;LRNm;RM;LRNp,cell nucleus,11116,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM6iM008d190716,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,RO;IO;MARN;AMBv;LIN;PGRNl;GRN;RPA;LRNm;RM;LRNp,cell nucleus,13852,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM6iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,RO;IO;MARN;AMBv;LIN;PGRNl;GRN;RPA;LRNm;RM;LRNp,cell nucleus,3687,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM6iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,RO;IO;MARN;AMBv;LIN;PGRNl;GRN;RPA;LRNm;RM;LRNp,cell nucleus,6755,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM7iF005d190710,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,DMX;PAS;GR;CU;IRN;ECU;NTSl;MDRNv;MDRNd;XII;NTSm;GRN;NTSge;NTSce;PARN,cell nucleus,11384,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM7iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,DMX;PAS;GR;CU;IRN;ECU;NTSl;MDRNv;MDRNd;XII;NTSm;GRN;NTSge;NTSce;PARN,cell nucleus,11235,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM7iF008d191029,specimen,mouse,NCBI:txid10090,,,F008,,,,transcriptomics,10x Chromium 3' v3 sequencing,DMX;PAS;GR;CU;IRN;ECU;NTSl;MDRNv;MDRNd;XII;NTSm;GRN;NTSge;NTSce;PARN,cell nucleus,11549,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM7iM008d190716,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,DMX;PAS;GR;CU;IRN;ECU;NTSl;MDRNv;MDRNd;XII;NTSm;GRN;NTSge;NTSce;PARN,cell nucleus,9514,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM7iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,DMX;PAS;GR;CU;IRN;ECU;NTSl;MDRNv;MDRNd;XII;NTSm;GRN;NTSge;NTSce;PARN,cell nucleus,10857,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM7iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,DMX;PAS;GR;CU;IRN;ECU;NTSl;MDRNv;MDRNd;XII;NTSm;GRN;NTSge;NTSce;PARN,cell nucleus,7966,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM8iF005d190710,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,MDRNv;LRNm;RO;IO;PGRNl;XII;LRNp;RPA;GRN;IRN,cell nucleus,12462,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM8iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,MDRNv;LRNm;RO;IO;PGRNl;XII;LRNp;RPA;GRN;IRN,cell nucleus,9978,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM8iF008d191029,specimen,mouse,NCBI:txid10090,,,F008,,,,transcriptomics,10x Chromium 3' v3 sequencing,MDRNv;LRNm;RO;IO;PGRNl;XII;LRNp;RPA;GRN;IRN,cell nucleus,9986,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM8iM008d190716,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,MDRNv;LRNm;RO;IO;PGRNl;XII;LRNp;RPA;GRN;IRN,cell nucleus,10821,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM8iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,MDRNv;LRNm;RO;IO;PGRNl;XII;LRNp;RPA;GRN;IRN,cell nucleus,11247,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM8iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,MDRNv;LRNm;RO;IO;PGRNl;XII;LRNp;RPA;GRN;IRN,cell nucleus,7112,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrCBAN1iF002d190304a,specimen,mouse,NCBI:txid10090,,,F002,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr1,cell nucleus,36975,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,2
pBICCNsMMrCBAN1iF002d190304b,specimen,mouse,NCBI:txid10090,,,F002,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr1,cell nucleus,8982,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,3
pBICCNsMMrCBAN1iF002d190304c,specimen,mouse,NCBI:txid10090,,,F002,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr1,cell nucleus,7964,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,1
pBICCNsMMrCBAN1iM002d190312a,specimen,mouse,NCBI:txid10090,,,M002,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr1,cell nucleus,3328,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,2
pBICCNsMMrCBAN1iM002d190312b,specimen,mouse,NCBI:txid10090,,,M002,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr1,cell nucleus,3507,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,2
pBICCNsMMrCBAN1iM002d190312c,specimen,mouse,NCBI:txid10090,,,M002,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr1,cell nucleus,6055,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,2
pBICCNsMMrCBAN1iM006d190124,specimen,mouse,NCBI:txid10090,,,M006,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr1,cell nucleus,6996,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,3
pBICCNsMMrCBAN1iM006d190321a,specimen,mouse,NCBI:txid10090,,,M006,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr1,cell nucleus,5504,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,3
pBICCNsMMrCBAN1iM006d190321b,specimen,mouse,NCBI:txid10090,,,M006,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr1,cell nucleus,6107,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,3
pBICCNsMMrCBAN2iF002d190304a,specimen,mouse,NCBI:txid10090,,,F002,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr2,cell nucleus,5994,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,3
pBICCNsMMrCBAN2iF002d190304b,specimen,mouse,NCBI:txid10090,,,F002,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr2,cell nucleus,6168,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,2
pBICCNsMMrCBAN2iF002d190304c,specimen,mouse,NCBI:txid10090,,,F002,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr2,cell nucleus,8778,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,1
pBICCNsMMrCBAN2iM002d190312a,specimen,mouse,NCBI:txid10090,,,M002,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr2,cell nucleus,6313,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,3
pBICCNsMMrCBAN2iM002d190312b,specimen,mouse,NCBI:txid10090,,,M002,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr2,cell nucleus,6046,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,3
pBICCNsMMrCBAN2iM002d190312c,specimen,mouse,NCBI:txid10090,,,M002,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr2,cell nucleus,6580,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,1
pBICCNsMMrCBAN2iM006d190124,specimen,mouse,NCBI:txid10090,,,M006,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr2,cell nucleus,9124,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,3
pBICCNsMMrCBAN2iM006d190321a,specimen,mouse,NCBI:txid10090,,,M006,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr2,cell nucleus,8130,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,2
pBICCNsMMrCBAN2iM006d190321b,specimen,mouse,NCBI:txid10090,,,M006,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr2,cell nucleus,8096,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,3
pBICCNsMMrCBAN2iM006d190321c,specimen,mouse,NCBI:txid10090,,,M006,,,,transcriptomics,10x Chromium 3' v3 sequencing,ANcr2,cell nucleus,8054,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2,2
