Sample ID,Sample Specimen Type (CV),Species (CV),Species NCBI Taxonomy ID,Parent Specimen ID,Parent Specimen Type (CV),Subject ID,Age ,Sex (CV),Genotype,Modality  (CV),Technique  (CV),Anatomical Structure (CV),Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Data Collection (CV),R24 Name (CV),R24 link,Comments,Metadata Submission
pBICCNsMMrCBSIMiM002d190312VII,specimen,mouse,NCBI:txid10090,,,M002,,,,transcriptomics,10x Chromium 3' v3 sequencing,SIM,cell nucleus,7773,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2
pBICCNsMMrRSPMiM015d210208A3,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,11471,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrRSPAiF017d210216B2,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,13686,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrRSPMiM015d210208B1,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,13782,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrRSPMiM015d210208B2,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,12738,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrRSPMiM015d210208B3,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,13500,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrRSPPiF017d210210A1,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,13235,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrRSPPiF017d210210A2,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,14161,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrRSPPiF017d210210A3,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,14247,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrRSPPiF017d210210B1,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,14212,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrRSPPiF017d210210B2,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,14457,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrRSPPiF017d210210B3,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,15859,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrRSPAiF017d210216A2,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,10680,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrRSPAiF017d210216A3,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,11349,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT6iM013d210329A1,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,10064,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT6iM013d210329A2,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,10267,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT6iM013d210329A3,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,10317,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT7iM013d210329A1,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,10547,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT7iM013d210329A2,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,10335,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT7iM013d210329A3,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,11029,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT8iM013d210329A1,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,10704,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT8iM013d210329A2,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,10378,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT1iM018d210331A1,cell nucleus,mouse,NCBI:txid10090,,,M018,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,54950,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT1iM018d210331A2,cell nucleus,mouse,NCBI:txid10090,,,M018,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,54572,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT2iM018d210331A1,cell nucleus,mouse,NCBI:txid10090,,,M018,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,77459,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT6iM018d210407A1,cell nucleus,mouse,NCBI:txid10090,,,M018,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,43362,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT6iM018d210407A2,cell nucleus,mouse,NCBI:txid10090,,,M018,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,58177,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT7iM018d210330A1,cell nucleus,mouse,NCBI:txid10090,,,M018,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,11494,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT7iM018d210330A2,cell nucleus,mouse,NCBI:txid10090,,,M018,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,11725,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT8iM018d210330A1,cell nucleus,mouse,NCBI:txid10090,,,M018,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,13527,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT8iM018d210330A2,cell nucleus,mouse,NCBI:txid10090,,,M018,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,13249,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT2iF019d210331A1,cell nucleus,mouse,NCBI:txid10090,,,F019,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,8085,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT2iF019d210331A2,cell nucleus,mouse,NCBI:txid10090,,,F019,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,9654,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT4iF019d210331A1,cell nucleus,mouse,NCBI:txid10090,,,F019,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,16587,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT4iF019d210331A2,cell nucleus,mouse,NCBI:txid10090,,,F019,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,6711,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT5iF019d210408A1,cell nucleus,mouse,NCBI:txid10090,,,F019,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,11851,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT5iF019d210408A2,cell nucleus,mouse,NCBI:txid10090,,,F019,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,12680,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT3iF019d210409A1,cell nucleus,mouse,NCBI:txid10090,,,F019,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,11022,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT3iF019d210409A2,cell nucleus,mouse,NCBI:txid10090,,,F019,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,10322,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT6iF019d210409A1,cell nucleus,mouse,NCBI:txid10090,,,F019,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,8970,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT6iF019d210409A2,cell nucleus,mouse,NCBI:txid10090,,,F019,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,8787,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT8iF019d210409A1,cell nucleus,mouse,NCBI:txid10090,,,F019,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,10692,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT8iF019d210409A2,cell nucleus,mouse,NCBI:txid10090,,,F019,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,11868,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT5iF016d210330A1,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,10422,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT5iF016d210330A2,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,11023,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT5iF016d210330A3,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,11776,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT6iF016d210330A1,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,12508,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT6iF016d210330A2,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,12477,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT6iF016d210330A3,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,12694,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT7iF016d210330A1,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,11953,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT7iF016d210330A2,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,11454,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT7iF016d210330A3,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,12872,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT8iF016d210330A1,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,14122,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT8iF016d210330A2,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,14775,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT8iF016d210330A3,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,14934,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
